Seller ID, Buyer ID, Amount
74761,135320,13
226821,135402,8
25490,135664,7
14136,136156,13
163409,136228,5
72196,136476,35
2538,136748,15
239051,136850,12
81634,137142,6
91887,137142,17
26673,137216,6
17506,137230,12
40730,137230,9
52725,137230,45
66926,137230,29
101198,137476,26
707,137514,9
71595,137648,6
2072,137868,35
124745,138042,13
191353,138190,6
171243,138263,28
148773,138453,5
129231,138668,520
141851,138926,9
96616,139020,7
2072,139039,72
180427,139130,570
50847,139142,8
212353,139142,69
170642,139434,5
12647,139507,94
2072,139575,256
8441,139706,71
133553,140069,330
242192,140069,121
18216,140153,29
111245,140153,7
103040,140314,22
139400,140693,5
180611,180612,9
34985,181095,5
67585,181621,46
59106,181931,7
16128,182205,51
90461,182258,39
65158,182262,11
91887,182262,18
119486,182262,35
45304,182534,100
138668,182534,42
231297,182534,11
72196,182632,60
107120,182645,55
97846,182718,29
137002,182735,7
1442,183342,13
50780,183984,34
102125,183984,5
83207,184015,11
158264,184123,6
1304,184537,135
2132,184641,59
93863,184743,9
707,184792,13
29282,184792,46
83229,184792,17
113482,184792,8
132807,184951,7
46107,185083,29
41480,185124,28
12640,185866,81
20718,185866,1812
220971,185898,10
53599,185941,7
120993,185970,13
50925,185988,5
146815,185988,6
61077,186453,17
40918,186576,5
215617,186649,7
53427,186837,5
138701,187208,386
211714,187595,46
10423,188029,19
17476,188029,12
152847,188029,7
24424,188082,9
25033,188199,35
30929,188251,72
90848,188811,8
96616,188834,5
168271,189015,8
183342,189134,7
70702,189332,7
114474,189435,5
6941,189475,34
10855,189475,150
148354,190450,7
215612,190719,9
232862,191415,18
231890,191455,66
20718,191682,70
50777,191693,6
87360,191693,17
72196,191992,21
110815,192782,40
13482,192825,7
40537,192877,7
21097,193159,22
108552,193281,7
15202,193655,6
194939,193833,29
124403,194674,83
103442,196411,17
86502,196732,6
169173,197027,54
127569,197526,5
157164,197688,5
82180,198574,10
109420,198707,5
129008,198814,30
75553,199098,12
97283,199098,5
109427,199098,172
219717,199224,11
153986,199894,6
226912,200129,9
226821,200142,5
25674,200273,19
230762,200392,11
83529,200466,74
600,200683,7
156693,201242,37
169411,201242,58
12647,201261,159
37989,202046,8
45649,202046,53
90803,202163,10
174779,202588,7
125066,203624,7
5687,204030,13
15869,204182,10
21544,204316,5
707,204619,47
1653,205140,27
47030,205249,14
2132,205347,12
707,205641,142
81932,206421,21
138701,206514,5
17506,206714,14
81932,206714,36
149464,207206,27
117484,207414,48
16957,207500,22
129008,207724,5
18216,207759,50
77279,207759,24
97862,207759,35
50777,207948,11
65158,208727,10
9127,209384,20
29991,209432,30
51632,209432,110
146121,209477,25
31713,210007,5
91887,210013,8
237145,210242,17
126723,210575,13
248403,210575,21
95598,211117,6
145731,211219,10
6941,211889,10
111245,212338,7
227676,212758,7
257281,213188,87
102042,213251,11
150143,213382,8
236090,213985,121
64372,214382,11
114928,214508,9
201985,214840,13
2134,215617,838
6722,215617,113
35950,164553,11
171243,164850,5
50777,164954,23
139852,164954,5
161555,165171,15
168282,165294,10
109822,165632,5
2132,165922,17
231171,165939,5
79963,166260,77
52496,166360,7
77424,167416,25
77424,167539,6
21792,167554,5
26444,167554,10
113363,167554,6
126212,167665,5
3291,167925,20
13482,167983,6
107120,168224,35
20342,168301,5
129622,168327,9
707,168597,26
12647,168597,184
89675,168688,5
148354,168689,5
15869,168726,23
52725,168726,27
72455,169301,5
236725,169341,30
7164,169391,10
40411,169702,16
103012,169702,7
45322,169748,125
11382,169820,15
11141,170283,29
50763,170283,34
87317,170283,136
37989,170307,10
47030,170420,11
58150,170476,11
148354,171204,31
115828,171205,24
76468,171243,37
136360,171243,7
43385,171625,5
42642,171954,12
178267,172847,22
46107,173102,15
65158,173153,324
215624,173776,11
9890,174138,89
163409,174254,10
26501,174530,46
87317,174568,8
46107,175306,7
246403,175350,20
163409,175415,133
15869,176116,7
151524,177369,39
19976,177423,5
49322,177820,15
40411,178267,38
170476,178280,10
132542,178933,36
119348,178999,16
100450,180050,7
77242,180628,5
128808,180628,6
112822,181248,9
2326,181921,17
6729,181931,8
15503,182064,27
89470,182106,10
20342,182205,41
27209,182205,10
34893,182258,8
52725,182498,7
55716,182509,7
64289,182718,19
139942,183272,18
170476,183573,222
248403,183573,24
127273,183984,20
211518,184693,75
155574,184792,123
160943,184792,17
226821,184792,63
6729,184905,19
16721,184954,5
45649,185083,13
114426,185315,5
192704,185315,7
90422,185680,180
184123,185941,13
100912,185970,12
104460,185970,8
126757,186107,58
144048,186216,5
43462,186381,29
97518,186752,19
124788,186837,6
74524,186903,6
46107,187045,7
53712,187108,60
73969,187108,17
85302,187108,55
101008,187108,12
57661,187208,68
123596,187280,7
136387,188801,8
117584,188834,41
185866,188852,7
77424,188931,11
8441,189080,10
138701,189442,20
164850,189839,46
90461,190163,6
67274,190624,8
198324,190624,21
15503,190913,5
214715,190913,9
102947,190987,151
45154,191353,7
91845,191455,23
34931,192020,262
215205,192073,16
12701,192324,7
56164,193281,5
83219,193444,48
227866,193444,46
12640,193519,10
75551,194054,34
7164,194493,6
165060,194922,46
255387,195074,25
52399,196603,9
50917,197527,7
81634,197819,5
89492,198036,19
106114,198322,14
19976,198917,8
230890,199098,5
250545,199098,13
161622,199433,13
37755,164144,30
151223,164242,5
180923,164267,134
125386,164346,9
165922,164346,28
17614,164804,12
52725,165028,8
157476,165343,5
202975,165632,8
46107,165660,18
12865,165922,8
103243,165922,7
125732,165922,25
141851,167179,11
16658,167470,677
191348,167470,33
98027,167500,9
100912,167500,10
95234,167539,8
40411,167976,12
13513,168136,19
19487,168282,21
48849,168327,12
15869,168597,67
75919,169315,12
15498,169343,17
89158,169344,9
99756,169702,104
17476,170283,5
125211,170420,22
63361,170476,18
112039,170476,18
15503,170754,11
13482,171052,18
19240,171205,314
136336,171415,10
210575,171845,13
100470,172089,22
50462,172387,11
87317,172620,159
55739,172852,24
15869,172975,6
44216,173153,7
95954,173153,7
123051,173215,6
87048,173264,113
141851,173531,9
8441,173975,7
20433,173975,12
49322,174843,16
87317,174843,15
21229,175349,12
6941,175461,34
176979,175825,13
47030,176116,270
159421,176137,37
163409,176180,25
114627,176183,9
707,176599,11
72196,176661,13
29282,177250,13
139506,177353,8
101008,177845,7
120578,177873,9
72196,177997,13
170476,178660,61
191353,178743,107
81634,178879,12
29144,179253,14
78121,179253,28
43385,180050,10
117205,180206,28
88554,180640,5
135232,181248,8
139506,181248,6
57586,181814,30
64372,181882,28
248403,182106,8
95002,182149,8
15869,182186,42
35086,182205,7
143920,182205,12
152340,182631,11
64818,183333,12
138701,184346,342
7199,185866,51
38794,186381,138
96374,186611,12
149945,186734,5
138904,186752,19
140780,186837,83
6729,187174,5
6941,187208,15
20507,187208,51
154238,187482,2046
16429,187513,13
118067,187624,6
139506,188000,13
27000,188184,22
154435,188199,27
107120,188458,5
123128,188575,17
33319,188688,13
84419,188726,5
138926,188944,22
116749,189332,11
214818,189839,10
52366,190848,7
13618,191353,7
178270,191421,114
211117,191455,16
12640,191527,19
149945,191527,19
147386,191972,20
78146,192158,7
115893,193833,11
51387,193884,342
245444,194674,16
234658,194922,78
106309,194964,5
188834,195086,34
7164,195158,5
45154,196436,26
169411,196603,28
175375,197203,11
7184,197826,96
5671,198341,25
147386,198437,9
11049,198447,7
41761,198558,26
111264,198707,17
15503,199098,21
125481,199098,5
194922,199098,17
97846,199240,8
131272,199240,139
85588,199261,8
69794,199385,6
114928,199422,17
183128,199462,8
78862,200317,10
111245,200461,8
56463,201242,5
139506,201353,11
26409,201385,5
52725,140989,42
142370,140989,10
108916,141171,11
189435,142182,11
113854,142194,214
25674,142227,9
34035,142237,15
91887,142307,6
234147,142370,41
229341,142432,34
227430,142528,5
52853,142747,5
146085,142777,9
69039,143205,36
13097,143297,7
26444,143303,24
81634,143607,14
127961,143607,7
107175,143791,144
161457,144057,16
45154,144102,29
97846,145150,159
46107,145614,6
12520,145650,5
63361,145650,97
52701,145710,80
136332,145871,47
51025,146121,6
195524,146170,24
9403,146219,7
77492,146535,15
26409,146693,13
50789,146695,8
52725,146805,33
59482,146805,16
184123,146815,35
600,147131,10
45304,147131,12
12520,147386,11
71046,147421,11
49322,147658,7
4678,147847,76
4678,148097,26
10491,148279,32
98648,148401,100
11382,148458,58
196738,149249,5
151267,149631,5
206754,149797,7
55739,149912,44
2132,149974,5
205876,150368,14
231171,150613,8
97862,150785,33
45649,151153,10
50762,151267,68
144321,151267,126
184346,151401,12
128428,151673,27
11141,151816,8
129008,152000,7
78121,152486,12
75806,152664,5
126065,153335,5
52454,153662,5
253720,153744,17
88954,153986,6
141025,153986,5
76468,154435,59
93075,154794,49
141812,154871,10
114928,155290,24
185898,155647,10
51765,155777,10
81634,156947,5
119300,157054,27
109414,157081,19
64818,157523,38
236090,157883,10
17476,158141,11
134923,158146,100
6941,158238,145
123596,158238,219
90391,158244,15
109427,158264,7
153335,158264,74
234658,158264,448
56462,159173,106
67328,159173,12
111245,159173,38
66035,159180,32
8441,159226,6
122018,159226,9
236090,159405,7
87317,159941,8
19349,160649,8
86872,160769,6
123596,160811,5
135232,160937,6
47004,161154,15
25499,161622,5
35163,161622,7
119067,161622,27
149945,161774,24
209432,162424,117
149440,162427,6
85588,162483,64
129622,162824,10
35786,162878,15
140102,162964,13
84419,163135,12
61206,163409,11
88954,163409,30
175415,163409,22
25490,163608,8
112086,163804,16
133008,163881,10
52725,163903,21
161980,164267,11
231171,164267,8
170476,164381,49
248403,164804,8
57586,165343,9
108192,165594,13
18216,165640,7
30970,165755,7
80056,165788,5
81627,166123,36
227676,166151,7
247413,166209,26
81932,166360,58
120993,167500,6
89158,167948,8
248403,167976,21
164954,167983,12
219108,167983,17
52725,168282,10
111245,168282,79
52725,168597,32
166123,168688,5
108020,168726,6
707,169301,30
149974,169344,8
61694,170283,5
109427,170283,34
170476,153810,63
208320,153810,13
12640,154090,79
67101,154144,181
81634,154144,5
187482,154238,25
190624,154238,408
196930,154241,272
45649,154673,9
109545,154871,12
148597,154871,119
157074,155036,6
148354,155149,7
97082,155785,38
222563,156171,47
40411,156396,8
9354,156693,412
110790,156701,23
18216,156991,22
12520,157054,5
81932,157074,6
147131,157081,6
154794,157081,5
189435,157081,50
92657,157111,33
88445,158061,13
48008,158146,23
159060,158244,101
250470,158322,5
151524,158332,122
4678,158753,34
40411,158817,21
20342,159139,38
117584,159165,99
164954,160187,18
145731,160319,14
72196,160769,18
212581,160914,7
52725,161653,61
122084,161965,12
6941,162424,88
126723,162657,7
41762,162854,10
79963,163220,32
40711,163409,26
248403,163591,7
11957,163608,6
99559,163608,7
12647,163698,13
46107,163804,25
89492,163997,18
89492,164265,12
26444,164267,24
210031,164850,6
35786,164973,23
149974,165522,17
123020,165640,69
46741,165922,359
50777,165922,85
40411,165939,7
44216,166234,5
82486,166360,143
19976,166538,180
124253,167500,13
128428,168277,119
10882,168597,11
70580,169173,35
83103,169318,5
90461,169318,147
170476,169318,42
98258,169538,5
2072,170218,6
26444,170283,33
47004,170420,22
22214,170476,46
231171,170476,160
41508,170609,11
6722,170615,15
50777,170615,69
136332,170615,5
2072,170750,258
46107,170790,10
15869,171174,53
104103,171243,65
21544,171503,6
107513,172089,20
161457,172159,23
247824,172318,9
25674,173102,36
46107,173215,6
15869,173714,7
40918,173730,8
12640,173776,8
89390,173968,5
89470,174675,7
224728,174745,9
2196,175505,26
159173,175505,5
55716,175529,12
133553,175742,25
236725,175780,77
9403,175822,6
101354,177250,7
5748,177285,12
9058,177285,44
107120,177293,36
223651,177387,81
200461,177388,5
82277,177743,8
213522,177743,7
103442,177954,6
89390,177997,5
22824,179253,11
77494,179254,33
52725,179437,75
82167,179636,112
148354,179966,13
129008,180050,27
180923,180663,17
140637,180865,39
164267,180923,23
210978,181134,12
15869,181334,117
95067,182162,8
30929,182205,6
88954,182205,69
99132,182205,10
15503,182219,17
49189,182534,10
52496,182534,10
29282,183984,83
109416,183984,12
117584,184020,26
183831,184123,12
3259,184331,126
238988,184331,46
4935,184792,36
197826,184792,32
45649,184838,6
89642,185245,5
20718,185276,5
187208,185344,31
46107,185413,20
46107,185983,19
167665,186381,12
98648,140030,76
75551,140232,9
59106,140780,19
121250,140780,68
123596,140780,8
226821,141171,145
87317,141511,8
201889,141590,16
41386,141592,7
122414,141812,14
97999,141851,17
140637,141851,51
59584,141911,14
80056,142234,25
240941,142259,66
11034,142260,9
55695,142260,7
232862,142347,21
160879,142827,18
59106,143888,31
256103,143987,5
48740,144481,29
103442,144628,5
223328,144628,24
91845,144710,20
123560,144987,5
226799,145138,10
21673,145150,209
127273,145150,361
4935,145327,23
15503,145397,19
91375,145482,9
46107,145882,7
85940,146108,34
19976,146245,47
91280,146648,7
207818,146766,29
88816,147003,10
2134,147386,52
108552,147421,5
25674,148004,29
45304,148313,24
72196,148354,80
136068,148401,7
154936,148401,73
108020,148953,12
160319,149183,12
26501,149354,11
47004,149440,34
20718,149523,15
182718,149523,18
107120,149546,18
79552,149745,26
52454,150065,42
159807,150218,6
107672,150368,31
5244,150398,7
25663,150652,8
83103,150652,186
117348,150755,71
151267,150807,9
158753,151093,14
167254,151153,30
43761,151234,5
90522,151267,8
117584,151267,78
46107,151384,7
21673,151552,68
84983,151679,27
157054,151807,69
170476,151816,28
8653,152195,13
7199,152471,10
55716,152471,22
145327,152823,9
24369,152847,7
234531,153335,5
235672,153335,484
156466,153456,39
222737,153593,22
78959,153706,5
107120,153776,18
25663,153810,12
32564,153810,131
174138,154357,23
61206,154431,12
63361,154871,10
247246,154871,18
20605,155675,10
184690,156050,23
53599,156693,8
40730,156947,34
96397,157034,8
88954,157054,20
31713,157074,23
41231,157074,9
2326,158061,6
11141,158264,8
184123,158264,16
88445,158332,35
52883,158613,6
173531,159101,121
212338,159165,47
139852,159173,27
149440,159173,10
45649,159180,12
26444,159226,36
209432,159405,40
73085,160319,5
173531,160737,8
44022,160847,5
159190,160937,6
89952,161040,5
99984,161101,7
113550,161101,6
144358,161180,6
120577,161362,19
217251,161419,6
66035,161505,24
25674,161515,5
140780,161915,11
